Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 457.88
Real Time (s), 476.83
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
431, 198.56720639050002, 219
432, 199.02670640530002, 255
433, 199.48620642010002, 252
434, 199.94570643490002, 251
435, 200.40520644970002, 227
436, 200.86470646450002, 229
437, 201.32420647930002, 233
438, 201.78370649410002, 239
439, 202.24320650890002, 247
440, 202.70270652370002, 256
441, 203.16220653850002, 264
442, 203.62170655330002, 218
443, 204.08120656810001, 241
444, 204.54070658290001, 248
445, 205.00020659770001, 209
446, 205.4597066125, 219
447, 205.9192066273, 241
448, 206.3787066421, 210
449, 206.8382066569, 224
450, 207.2977066717, 227
451, 207.7572066865, 222
452, 208.2167067013, 223
453, 208.6762067161, 233
454, 209.1357067309, 206
455, 209.5952067457, 212
456, 210.0547067605, 211
457, 210.5142067753, 186
458, 210.9737067901, 244
459, 211.4332068049, 243
460, 211.8927068197, 222
461, 212.3522068345, 207
462, 212.8117068493, 205
463, 213.2712068641, 255
464, 213.7307068789, 236
465, 214.1902068937, 220
466, 214.6497069085, 219
467, 215.1092069233, 222
468, 215.5687069381, 236
469, 216.0282069529, 221
470, 216.48770696770003, 219
471, 216.94720698250003, 206
472, 217.40670699730003, 207
473, 217.86620701210003, 214
474, 218.32570702690003, 214
475, 218.78520704170003, 232
476, 219.24470705650003, 213
477, 219.70420707130003, 201
478, 220.16370708610003, 203
479, 220.62320710090003, 226
480, 221.08270711570003, 228
481, 221.54220713050003, 221
482, 222.00170714530003, 231
483, 222.46120716010003, 236
484, 222.92070717490003, 201
485, 223.38020718970003, 240
486, 223.83970720450003, 238
487, 224.29920721930003, 220
488, 224.75870723410003, 236
489, 225.21820724890003, 242
490, 225.67770726370003, 216
491, 226.13720727850003, 220
492, 226.59670729330003, 234
493, 227.05620730810003, 224
494, 227.51570732290003, 238
495, 227.97520733770003, 225
496, 228.43470735250003, 220
497, 228.89420736730003, 225
498, 229.35370738210003, 236
499, 229.81320739690003, 231
500, 230.27270741170003, 246
501, 230.73220742650003, 234
502, 231.19170744130003, 211
503, 231.65120745610002, 252
504, 232.11070747090002, 220
505, 232.57020748570002, 244
506, 233.02970750050002, 219
507, 233.48920751530002, 239
508, 233.94870753010002, 223
509, 234.40820754490002, 213
510, 234.86770755970002, 249
511, 235.32720757450002, 238
512, 235.78670758930002, 208
513, 236.24620760410002, 230
514, 236.70570761890002, 269
515, 237.16520763370002, 216
516, 237.62470764850002, 233
517, 238.08420766330002, 233
518, 238.54370767810002, 248
519, 239.00320769290002, 231
520, 239.46270770770002, 217
521, 239.92220772250002, 194
522, 240.38170773730002, 243
523, 240.84120775210002, 241
524, 241.30070776690002, 214
525, 241.76020778170002, 271
526, 242.21970779650002, 215
527, 242.67920781130002, 254
528, 243.13870782610002, 224
529, 243.59820784090002, 221
530, 244.05770785570002, 245
531, 244.51720787050002, 259
532, 244.97670788530002, 243
533, 245.43620790010002, 233
534, 245.89570791490002, 235
535, 246.35520792970001, 216
536, 246.81470794450001, 224
537, 247.2742079593, 270
538, 247.7337079741, 235
539, 248.1932079889, 243
540, 248.6527080037, 246
541, 249.1122080185, 221
542, 249.5717080333, 243
543, 250.0312080481, 256
544, 250.4907080629, 222
545, 250.9502080777, 254
546, 251.4097080925, 236
547, 251.8692081073, 261
548, 252.3287081221, 246
549, 252.7882081369, 259
550, 253.2477081517, 229
551, 253.7072081665, 246
552, 254.1667081813, 234
553, 254.6262081961, 258
554, 255.0857082109, 252
